timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,stress_type,ai_risk_score,ai_price_spike_score,ai_load_pressure_score,ai_renewable_curtailment_score,ai_recommended_storage_bias,ai_event_summary,ai_explanation,ai_provider,ai_model
2023-07-01 00:00:00,德国(真实气象),3.3395,0.0,259.7896,14.6,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 00:15:00,德国(真实气象),3.4019,0.012,261.0941,14.475,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 00:30:00,德国(真实气象),3.3671,0.0,281.5941,14.35,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 00:45:00,德国(真实气象),3.1115,0.0698,280.0938,14.225,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 01:00:00,德国(真实气象),3.4471,0.0319,279.3765,14.1,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 01:15:00,德国(真实气象),3.4028,0.0,306.5455,14.375,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 01:30:00,德国(真实气象),3.5291,0.0,274.1172,14.65,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 01:45:00,德国(真实气象),3.6539,0.0152,288.5638,14.925,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 02:00:00,德国(真实气象),3.3879,0.0,286.4681,15.2,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
2023-07-01 02:15:00,德国(真实气象),3.458,0.0,282.7614,15.05,正常运行,Status: Normal,S5R,真实气象负电价周(德国2023-07),neg_price_real_weather,0.1,0.2,0.3,0.2,0.0,正常运行，温度适中，电价较低，无异常事件。,当前场景为正常运行，温度14.6°C，电价259.79元/MWh处于低位，无负荷压力或新能源弃电风险，储能建议中性。,openai_compatible,deepseek-chat
